BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
172381   179379   172118   40601    -9.2100000000e+02    -1.3096386091e+03    42.20       1240.0
172488   179500   172225   40632    -9.2100000000e+02    -1.3096386091e+03    42.20       1241.4
172595   179621   172332   40663    -9.2100000000e+02    -1.3096386091e+03    42.20       1242.7
172702   179742   172439   40694    -9.2100000000e+02    -1.3096386091e+03    42.20       1244.1
172809   179863   172546   40725    -9.2100000000e+02    -1.3096386091e+03    42.20       1245.4
172916   179984   172653   40756    -9.2100000000e+02    -1.3096386091e+03    42.20       1246.8
173023   180105   172760   40787    -9.2100000000e+02    -1.3096386091e+03    42.20       1248.2
173130   180226   172867   40818    -9.2100000000e+02    -1.3096386091e+03    42.20       1249.5
173237   180347   172974   40849    -9.2100000000e+02    -1.3096386091e+03    42.20       1250.9
173344   180468   173081   40880    -9.2100000000e+02    -1.3096386091e+03    42.20       1252.2
173451   180589   173188   40911    -9.2100000000e+02    -1.3096386091e+03    42.20       1253.6
173558   180710   173295   40942    -9.2100000000e+02    -1.3096386091e+03    42.20       1254.9
173665   180831   173402   40973    -9.2100000000e+02    -1.3096386091e+03    42.20       1256.3
173772   180952   173509   41004    -9.2100000000e+02    -1.3096386091e+03    42.20       1257.7
173879   181073   173616   41035    -9.2100000000e+02    -1.3096386091e+03    42.20       1259.1
173986   181194   173723   41066    -9.2100000000e+02    -1.3096386091e+03    42.20       1260.4
174093   181315   173830   41097    -9.2100000000e+02    -1.3096386091e+03    42.20       1261.8
174200   181436   173937   41128    -9.2100000000e+02    -1.3096386091e+03    42.20       1263.1
174307   181557   174044   41159    -9.2100000000e+02    -1.3096386091e+03    42.20       1264.5
174414   181678   174151   41190    -9.2100000000e+02    -1.3096386091e+03    42.20       1265.8
174521   181799   174258   41221    -9.2100000000e+02    -1.3096386091e+03    42.20       1267.2
174628   181920   174365   41252    -9.2100000000e+02    -1.3096386091e+03    42.20       1268.7
174735   182041   174472   41283    -9.2100000000e+02    -1.3096386091e+03    42.20       1270.1
174842   182162   174579   41314    -9.2100000000e+02    -1.3096386091e+03    42.20       1271.4
174949   182283   174686   41345    -9.2100000000e+02    -1.3096386091e+03    42.20       1272.8
175056   182404   174793   41376    -9.2100000000e+02    -1.3096386091e+03    42.20       1274.1
175163   182525   174900   41407    -9.2100000000e+02    -1.3096386091e+03    42.20       1275.5
175270   182646   175007   41438    -9.2100000000e+02    -1.3096386091e+03    42.20       1276.8
175377   182767   175114   41469    -9.2100000000e+02    -1.3096386091e+03    42.20       1278.2
175484   182888   175221   41500    -9.2100000000e+02    -1.3096386091e+03    42.20       1279.5
175591   183009   175328   41531    -9.2100000000e+02    -1.3096386091e+03    42.20       1280.9
175698   183130   175435   41562    -9.2100000000e+02    -1.3096386091e+03    42.20       1282.2
175805   183251   175542   41593    -9.2100000000e+02    -1.3096386091e+03    42.20       1283.6
175912   183372   175649   41624    -9.2100000000e+02    -1.3096386091e+03    42.20       1284.9
176019   183493   175756   41655    -9.2100000000e+02    -1.3096386091e+03    42.20       1286.3
176126   183614   175863   41686    -9.2100000000e+02    -1.3096386091e+03    42.20       1287.7
176233   183735   175970   41717    -9.2100000000e+02    -1.3096386091e+03    42.20       1289.0
176340   183856   176077   41748    -9.2100000000e+02    -1.3096386091e+03    42.20       1290.4
176447   183977   176184   41779    -9.2100000000e+02    -1.3096386091e+03    42.20       1291.8
176554   184098   176291   41810    -9.2100000000e+02    -1.3096386091e+03    42.20       1293.1
176661   184219   176398   41841    -9.2100000000e+02    -1.3096386091e+03    42.20       1294.5
176768   184340   176505   41872    -9.2100000000e+02    -1.3096386091e+03    42.20       1295.9
176875   184461   176612   41903    -9.2100000000e+02    -1.3096386091e+03    42.20       1297.3
176982   184582   176719   41934    -9.2100000000e+02    -1.3096386091e+03    42.20       1298.6
177089   184703   176826   41965    -9.2100000000e+02    -1.3096386091e+03    42.20       1300.0
177196   184824   176933   41996    -9.2100000000e+02    -1.3096386091e+03    42.20       1301.4
177303   184945   177040   42027    -9.2100000000e+02    -1.3096386091e+03    42.20       1302.7
177410   185066   177147   42058    -9.2100000000e+02    -1.3096386091e+03    42.20       1304.1
177517   185187   177254   42089    -9.2100000000e+02    -1.3096386091e+03    42.20       1305.5
177624   185308   177361   42120    -9.2100000000e+02    -1.3096386091e+03    42.20       1306.9
177731   185429   177468   42151    -9.2100000000e+02    -1.3096386091e+03    42.20       1308.3
177838   185550   177575   42182    -9.2100000000e+02    -1.3096386091e+03    42.20       1309.6
177945   185671   177682   42213    -9.2100000000e+02    -1.3096386091e+03    42.20       1311.0
178052   185792   177789   42244    -9.2100000000e+02    -1.3096386091e+03    42.20       1312.4
178159   185913   177896   42275    -9.2100000000e+02    -1.3096386091e+03    42.20       1313.8
178266   186034   178003   42306    -9.2100000000e+02    -1.3096386091e+03    42.20       1315.1
178373   186155   178110   42337    -9.2100000000e+02    -1.3096386091e+03    42.20       1316.5
178480   186276   178217   42368    -9.2100000000e+02    -1.3096386091e+03    42.20       1317.8
178587   186397   178324   42399    -9.2100000000e+02    -1.3096386091e+03    42.20       1319.2
178694   186518   178431   42430    -9.2100000000e+02    -1.3096386091e+03    42.20       1320.6
178801   186639   178538   42461    -9.2100000000e+02    -1.3096386091e+03    42.20       1321.9
178908   186760   178645   42492    -9.2100000000e+02    -1.3096386091e+03    42.20       1323.3
179015   186881   178752   42523    -9.2100000000e+02    -1.3096386091e+03    42.20       1324.7
179122   187002   178859   42554    -9.2100000000e+02    -1.3096386091e+03    42.20       1326.1
179229   187123   178966   42585    -9.2100000000e+02    -1.3096386091e+03    42.20       1327.6
179336   187244   179073   42616    -9.2100000000e+02    -1.3096386091e+03    42.20       1329.0
179443   187365   179180   42647    -9.2100000000e+02    -1.3096386091e+03    42.20       1330.4
179550   187486   179287   42678    -9.2100000000e+02    -1.3096386091e+03    42.20       1331.8
179657   187607   179394   42709    -9.2100000000e+02    -1.3096386091e+03    42.20       1333.2
179764   187728   179501   42740    -9.2100000000e+02    -1.3096386091e+03    42.20       1334.5
179871   187849   179608   42771    -9.2100000000e+02    -1.3096386091e+03    42.20       1335.9
179978   187970   179715   42802    -9.2100000000e+02    -1.3096386091e+03    42.20       1337.3
180085   188091   179822   42833    -9.2100000000e+02    -1.3096386091e+03    42.20       1338.7
180192   188212   179929   42864    -9.2100000000e+02    -1.3096386091e+03    42.20       1340.2
180299   188333   180036   42895    -9.2100000000e+02    -1.3096386091e+03    42.20       1341.6
180406   188454   180143   42926    -9.2100000000e+02    -1.3096386091e+03    42.20       1342.9
180513   188575   180250   42957    -9.2100000000e+02    -1.3096386091e+03    42.20       1344.3
180620   188696   180357   42988    -9.2100000000e+02    -1.3096386091e+03    42.20       1345.7
180727   188817   180464   43019    -9.2100000000e+02    -1.3096386091e+03    42.20       1347.1
180834   188938   180571   43050    -9.2100000000e+02    -1.3096386091e+03    42.20       1348.5
180941   189059   180678   43081    -9.2100000000e+02    -1.3096386091e+03    42.20       1349.9
181048   189180   180785   43112    -9.2100000000e+02    -1.3096386091e+03    42.20       1351.3
181155   189301   180892   43143    -9.2100000000e+02    -1.3096386091e+03    42.20       1352.7
181262   189422   180999   43174    -9.2100000000e+02    -1.3096386091e+03    42.20       1354.1
181369   189543   181106   43205    -9.2100000000e+02    -1.3096386091e+03    42.20       1355.4
181476   189664   181213   43236    -9.2100000000e+02    -1.3096386091e+03    42.20       1356.8
181583   189785   181320   43267    -9.2100000000e+02    -1.3096386091e+03    42.20       1358.2
181690   189906   181427   43298    -9.2100000000e+02    -1.3096386091e+03    42.20       1359.5
181797   190027   181534   43329    -9.2100000000e+02    -1.3096386091e+03    42.20       1360.9
181904   190148   181641   43360    -9.2100000000e+02    -1.3096386091e+03    42.20       1362.2
182011   190269   181748   43391    -9.2100000000e+02    -1.3096386091e+03    42.20       1363.6
182118   190390   181855   43422    -9.2100000000e+02    -1.3096386091e+03    42.20       1365.0
182225   190511   181962   43453    -9.2100000000e+02    -1.3096386091e+03    42.20       1366.4
182332   190632   182069   43484    -9.2100000000e+02    -1.3096386091e+03    42.20       1367.7
182439   190753   182176   43515    -9.2100000000e+02    -1.3096386091e+03    42.20       1369.1
182546   190874   182283   43546    -9.2100000000e+02    -1.3096386091e+03    42.20       1370.5
182653   190995   182390   43577    -9.2100000000e+02    -1.3096386091e+03    42.20       1371.8
182760   191116   182497   43608    -9.2100000000e+02    -1.3096386091e+03    42.20       1373.2
182867   191237   182604   43639    -9.2100000000e+02    -1.3096386091e+03    42.20       1374.6
182974   191358   182711   43670    -9.2100000000e+02    -1.3096386091e+03    42.20       1375.9
183081   191479   182818   43701    -9.2100000000e+02    -1.3096386091e+03    42.20       1377.3
183188   191600   182925   43732    -9.2100000000e+02    -1.3096386091e+03    42.20       1378.6
183295   191721   183032   43763    -9.2100000000e+02    -1.3096386091e+03    42.20       1380.0
183402   191842   183139   43794    -9.2100000000e+02    -1.3096386091e+03    42.20       1381.3
183509   191963   183246   43825    -9.2100000000e+02    -1.3096386091e+03    42.20       1382.7
183616   192084   183353   43856    -9.2100000000e+02    -1.3096386091e+03    42.20       1384.0
183723   192205   183460   43887    -9.2100000000e+02    -1.3096386091e+03    42.20       1385.4
183830   192326   183567   43918    -9.2100000000e+02    -1.3096386091e+03    42.20       1386.8
183937   192447   183674   43949    -9.2100000000e+02    -1.3096386091e+03    42.20       1388.2
184044   192568   183781   43980    -9.2100000000e+02    -1.3096386091e+03    42.20       1389.5
184151   192689   183888   44011    -9.2100000000e+02    -1.3096386091e+03    42.20       1390.9
184258   192810   183995   44042    -9.2100000000e+02    -1.3096386091e+03    42.20       1392.3
184365   192931   184102   44073    -9.2100000000e+02    -1.3096386091e+03    42.20       1393.6
184472   193052   184209   44104    -9.2100000000e+02    -1.3096386091e+03    42.20       1395.0
184579   193173   184316   44135    -9.2100000000e+02    -1.3096386091e+03    42.20       1396.3
184686   193294   184423   44166    -9.2100000000e+02    -1.3096386091e+03    42.20       1397.7
184793   193415   184530   44197    -9.2100000000e+02    -1.3096386091e+03    42.20       1399.1
184900   193536   184637   44228    -9.2100000000e+02    -1.3096386091e+03    42.20       1400.4
185007   193657   184744   44259    -9.2100000000e+02    -1.3096386091e+03    42.20       1401.8
185114   193778   184851   44290    -9.2100000000e+02    -1.3096386091e+03    42.20       1403.1
185221   193899   184958   44321    -9.2100000000e+02    -1.3096386091e+03    42.20       1404.5
185328   194020   185065   44352    -9.2100000000e+02    -1.3096386091e+03    42.20       1405.8
185435   194141   185172   44383    -9.2100000000e+02    -1.3096386091e+03    42.20       1407.2
185542   194262   185279   44414    -9.2100000000e+02    -1.3096386091e+03    42.20       1408.5
185649   194383   185386   44445    -9.2100000000e+02    -1.3096386091e+03    42.20       1409.9
185756   194504   185493   44476    -9.2100000000e+02    -1.3096386091e+03    42.20       1411.2
185863   194625   185600   44507    -9.2100000000e+02    -1.3096386091e+03    42.20       1412.6
185970   194746   185707   44538    -9.2100000000e+02    -1.3096386091e+03    42.20       1414.0
186077   194867   185814   44569    -9.2100000000e+02    -1.3096386091e+03    42.20       1415.3
186184   194988   185921   44600    -9.2100000000e+02    -1.3096386091e+03    42.20       1416.7
186291   195109   186028   44631    -9.2100000000e+02    -1.3096386091e+03    42.20       1418.0
186398   195230   186135   44662    -9.2100000000e+02    -1.3096386091e+03    42.20       1419.4
186505   195351   186242   44693    -9.2100000000e+02    -1.3096386091e+03    42.20       1420.8
186612   195472   186349   44724    -9.2100000000e+02    -1.3096386091e+03    42.20       1422.1
186719   195593   186456   44755    -9.2100000000e+02    -1.3096386091e+03    42.20       1423.5
186826   195714   186563   44786    -9.2100000000e+02    -1.3096386091e+03    42.20       1424.9
186933   195835   186670   44817    -9.2100000000e+02    -1.3096386091e+03    42.20       1426.3
187040   195956   186777   44848    -9.2100000000e+02    -1.3096386091e+03    42.20       1427.6
187147   196077   186884   44879    -9.2100000000e+02    -1.3096386091e+03    42.20       1429.0
187254   196198   186991   44910    -9.2100000000e+02    -1.3096386091e+03    42.20       1430.3
