BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
2465934  2026637  877605   172      -1.0200000000e+03    -1.0764901148e+03    5.54        2084.9
2466153  2026793  877636   208      -1.0200000000e+03    -1.0764901148e+03    5.54        2085.1
2466352  2026947  877691   159      -1.0200000000e+03    -1.0764840909e+03    5.54        2085.3
2466541  2027103  877758   196      -1.0200000000e+03    -1.0764840909e+03    5.54        2085.4
2466750  2027257  877825   165      -1.0200000000e+03    -1.0764840909e+03    5.54        2085.6
2466954  2027410  877891   152      -1.0200000000e+03    -1.0764795612e+03    5.54        2085.7
2467154  2027562  877957   219      -1.0200000000e+03    -1.0764793127e+03    5.54        2085.9
2467367  2027715  877982   80       -1.0200000000e+03    -1.0764755551e+03    5.54        2086.0
2467569  2027867  878018   243      -1.0200000000e+03    -1.0764745844e+03    5.54        2086.3
2467820  2028024  878037   169      -1.0200000000e+03    -1.0764713265e+03    5.54        2086.5
2468033  2028179  878080   32       -1.0200000000e+03    -1.0764712610e+03    5.54        2086.6
2468218  2028324  878139   190      -1.0200000000e+03    -1.0764712610e+03    5.54        2086.8
2468411  2028471  878190   243      -1.0200000000e+03    -1.0764712610e+03    5.54        2086.9
2468589  2028619  878252   155      -1.0200000000e+03    -1.0764682233e+03    5.54        2087.1
2468776  2028774  878323   117      -1.0200000000e+03    -1.0764680282e+03    5.54        2087.3
2468979  2028928  878372   65       -1.0200000000e+03    -1.0764656632e+03    5.54        2087.5
2469180  2029078  878417   82       -1.0200000000e+03    -1.0764636750e+03    5.54        2087.6
2469352  2029224  878471   156      -1.0200000000e+03    -1.0764613804e+03    5.54        2087.8
2469534  2029369  878531   95       -1.0200000000e+03    -1.0764564755e+03    5.53        2088.0
2469748  2029518  878563   43       -1.0200000000e+03    -1.0764559517e+03    5.53        2088.1
2469918  2029665  878625   60       -1.0200000000e+03    -1.0764516578e+03    5.53        2088.3
2470093  2029814  878690   149      -1.0200000000e+03    -1.0764500588e+03    5.53        2088.4
2470294  2029964  878727   145      -1.0200000000e+03    -1.0764437260e+03    5.53        2088.6
2470477  2030113  878778   138      -1.0200000000e+03    -1.0764396553e+03    5.53        2088.7
2470661  2030264  878834   138      -1.0200000000e+03    -1.0764304024e+03    5.53        2088.9
2470869  2030417  878900   215      -1.0200000000e+03    -1.0764304024e+03    5.53        2089.0
2471050  2030565  878963   53       -1.0200000000e+03    -1.0764260979e+03    5.53        2089.2
2471229  2030716  879022   97       -1.0200000000e+03    -1.0764246863e+03    5.53        2089.3
2471420  2030868  879071   108      -1.0200000000e+03    -1.0764238462e+03    5.53        2089.5
2471641  2031020  879112   140      -1.0200000000e+03    -1.0764238462e+03    5.53        2089.7
2471832  2031169  879165   201      -1.0200000000e+03    -1.0764203869e+03    5.53        2089.8
2472057  2031321  879196   97       -1.0200000000e+03    -1.0764181339e+03    5.53        2090.0
2472261  2031473  879242   69       -1.0200000000e+03    -1.0764130001e+03    5.53        2090.1
2472445  2031623  879288   171      -1.0200000000e+03    -1.0764130001e+03    5.53        2090.3
2472638  2031770  879343   29       -1.0200000000e+03    -1.0764130001e+03    5.53        2090.5
2472815  2031921  879404   51       -1.0200000000e+03    -1.0764129306e+03    5.53        2090.7
2472999  2032071  879460   37       -1.0200000000e+03    -1.0764129306e+03    5.53        2090.8
2473190  2032225  879525   148      -1.0200000000e+03    -1.0764125602e+03    5.53        2091.0
2473375  2032373  879572   96       -1.0200000000e+03    -1.0764098551e+03    5.53        2091.2
2473573  2032525  879612   106      -1.0200000000e+03    -1.0764098551e+03    5.53        2091.3
2473786  2032679  879657   208      -1.0200000000e+03    -1.0764098551e+03    5.53        2091.5
2473969  2032829  879702   113      -1.0200000000e+03    -1.0764098551e+03    5.53        2091.7
2474202  2032984  879731   65       -1.0200000000e+03    -1.0764098551e+03    5.53        2091.8
2474418  2033138  879769   69       -1.0200000000e+03    -1.0764098551e+03    5.53        2092.0
2474620  2033290  879799   83       -1.0200000000e+03    -1.0764098551e+03    5.53        2092.2
2474829  2033442  879834   140      -1.0200000000e+03    -1.0764077310e+03    5.53        2092.3
2475001  2033593  879908   220      -1.0200000000e+03    -1.0764056689e+03    5.53        2092.5
2475179  2033744  879968   81       -1.0200000000e+03    -1.0764032415e+03    5.53        2092.6
2475389  2033896  880008   41       -1.0200000000e+03    -1.0764023657e+03    5.53        2092.8
2475597  2034048  880048   175      -1.0200000000e+03    -1.0763992148e+03    5.53        2093.0
2475793  2034200  880096   204      -1.0200000000e+03    -1.0763976926e+03    5.53        2093.2
2476018  2034353  880135   94       -1.0200000000e+03    -1.0763976926e+03    5.53        2093.5
2476248  2034510  880173   50       -1.0200000000e+03    -1.0763931759e+03    5.53        2093.7
2476425  2034660  880242   58       -1.0200000000e+03    -1.0763931759e+03    5.53        2093.9
2476630  2034809  880293   136      -1.0200000000e+03    -1.0763931759e+03    5.53        2094.1
2476838  2034960  880329   130      -1.0200000000e+03    -1.0763931759e+03    5.53        2094.3
2477044  2035113  880371   130      -1.0200000000e+03    -1.0763931759e+03    5.53        2094.5
2477258  2035266  880419   164      -1.0200000000e+03    -1.0763931759e+03    5.53        2094.7
2477454  2035418  880473   123      -1.0200000000e+03    -1.0763931759e+03    5.53        2094.8
2477658  2035571  880515   114      -1.0200000000e+03    -1.0763931759e+03    5.53        2095.0
2477888  2035727  880551   134      -1.0200000000e+03    -1.0763931759e+03    5.53        2095.2
2478088  2035876  880601   132      -1.0200000000e+03    -1.0763931759e+03    5.53        2095.3
2478304  2036034  880637   71       -1.0200000000e+03    -1.0763931759e+03    5.53        2095.5
2478529  2036190  880676   129      -1.0200000000e+03    -1.0763931759e+03    5.53        2095.7
2478723  2036342  880738   198      -1.0200000000e+03    -1.0763904694e+03    5.53        2095.9
2478928  2036497  880793   221      -1.0200000000e+03    -1.0763900423e+03    5.53        2096.2
2479124  2036648  880835   205      -1.0200000000e+03    -1.0763846501e+03    5.53        2096.4
2479335  2036803  880878   141      -1.0200000000e+03    -1.0763835920e+03    5.53        2096.6
2479511  2036949  880922   143      -1.0200000000e+03    -1.0763787425e+03    5.53        2096.8
2479698  2037102  880979   63       -1.0200000000e+03    -1.0763787425e+03    5.53        2097.0
2479883  2037254  881044   36       -1.0200000000e+03    -1.0763778142e+03    5.53        2097.1
2480072  2037405  881099   57       -1.0200000000e+03    -1.0763762019e+03    5.53        2097.3
2480272  2037556  881145   187      -1.0200000000e+03    -1.0763754181e+03    5.53        2097.5
2480483  2037710  881184   193      -1.0200000000e+03    -1.0763713860e+03    5.53        2097.6
2480663  2037861  881248   218      -1.0200000000e+03    -1.0763713860e+03    5.53        2097.8
2480862  2038014  881305   229      -1.0200000000e+03    -1.0763713860e+03    5.53        2098.0
2481065  2038172  881356   155      -1.0200000000e+03    -1.0763713860e+03    5.53        2098.2
2481236  2038322  881425   168      -1.0200000000e+03    -1.0763695093e+03    5.53        2098.4
2481427  2038475  881484   218      -1.0200000000e+03    -1.0763626190e+03    5.53        2098.5
2481611  2038627  881538   61       -1.0200000000e+03    -1.0763600259e+03    5.53        2098.7
2481792  2038777  881605   79       -1.0200000000e+03    -1.0763585805e+03    5.53        2098.9
2481968  2038920  881651   157      -1.0200000000e+03    -1.0763538462e+03    5.52        2099.0
2482166  2039066  881679   178      -1.0200000000e+03    -1.0763538462e+03    5.52        2099.2
2482374  2039218  881713   217      -1.0200000000e+03    -1.0763538462e+03    5.52        2099.4
2482550  2039360  881763   120      -1.0200000000e+03    -1.0763522676e+03    5.52        2099.6
2482731  2039508  881834   44       -1.0200000000e+03    -1.0763489992e+03    5.52        2099.7
2482913  2039658  881886   165      -1.0200000000e+03    -1.0763484764e+03    5.52        2099.9
2483110  2039808  881935   114      -1.0200000000e+03    -1.0763448873e+03    5.52        2100.1
2483323  2039962  881978   197      -1.0200000000e+03    -1.0763420446e+03    5.52        2100.2
2483509  2040115  882026   22       -1.0200000000e+03    -1.0763390042e+03    5.52        2100.4
2483698  2040267  882065   114      -1.0200000000e+03    -1.0763385627e+03    5.52        2100.6
2483885  2040418  882124   57       -1.0200000000e+03    -1.0763385627e+03    5.52        2100.8
2484101  2040577  882178   106      -1.0200000000e+03    -1.0763385627e+03    5.52        2100.9
2484300  2040727  882221   173      -1.0200000000e+03    -1.0763385627e+03    5.52        2101.1
2484543  2040883  882242   117      -1.0200000000e+03    -1.0763385627e+03    5.52        2101.3
2484734  2041035  882295   43       -1.0200000000e+03    -1.0763385627e+03    5.52        2101.5
2484943  2041190  882338   85       -1.0200000000e+03    -1.0763385627e+03    5.52        2101.7
2485139  2041342  882390   162      -1.0200000000e+03    -1.0763385627e+03    5.52        2101.9
2485385  2041497  882414   199      -1.0200000000e+03    -1.0763385627e+03    5.52        2102.0
2485590  2041648  882461   55       -1.0200000000e+03    -1.0763337712e+03    5.52        2102.2
2485787  2041801  882512   192      -1.0200000000e+03    -1.0763290121e+03    5.52        2102.4
2485969  2041949  882570   202      -1.0200000000e+03    -1.0763253033e+03    5.52        2102.5
2486166  2042102  882609   223      -1.0200000000e+03    -1.0763252291e+03    5.52        2102.7
2486346  2042249  882671   44       -1.0200000000e+03    -1.0763252291e+03    5.52        2103.0
2486563  2042404  882720   102      -1.0200000000e+03    -1.0763200000e+03    5.52        2103.1
2486771  2042557  882764   223      -1.0200000000e+03    -1.0763200000e+03    5.52        2103.3
2486971  2042709  882794   175      -1.0200000000e+03    -1.0763195342e+03    5.52        2103.4
2487171  2042857  882840   64       -1.0200000000e+03    -1.0763195342e+03    5.52        2103.6
2487370  2043009  882885   181      -1.0200000000e+03    -1.0763183226e+03    5.52        2103.7
2487565  2043152  882926   140      -1.0200000000e+03    -1.0763178733e+03    5.52        2103.9
2487745  2043302  882984   98       -1.0200000000e+03    -1.0763178733e+03    5.52        2104.0
2487934  2043450  883039   145      -1.0200000000e+03    -1.0763178733e+03    5.52        2104.2
2488120  2043597  883081   151      -1.0200000000e+03    -1.0763178733e+03    5.52        2104.4
2488344  2043749  883115   100      -1.0200000000e+03    -1.0763178733e+03    5.52        2104.6
2488543  2043898  883154   214      -1.0200000000e+03    -1.0763178733e+03    5.52        2104.8
2488738  2044050  883205   41       -1.0200000000e+03    -1.0763178733e+03    5.52        2104.9
2488942  2044203  883249   56       -1.0200000000e+03    -1.0763178733e+03    5.52        2105.1
2489176  2044358  883287   201      -1.0200000000e+03    -1.0763104839e+03    5.52        2105.2
2489376  2044511  883325   214      -1.0200000000e+03    -1.0763104839e+03    5.52        2105.4
2489593  2044667  883368   194      -1.0200000000e+03    -1.0763041243e+03    5.52        2105.6
2489813  2044823  883396   138      -1.0200000000e+03    -1.0763041243e+03    5.52        2105.7
2489994  2044969  883449   137      -1.0200000000e+03    -1.0763003379e+03    5.52        2105.9
2490183  2045117  883500   173      -1.0200000000e+03    -1.0762988282e+03    5.52        2106.0
2490364  2045265  883553   99       -1.0200000000e+03    -1.0762930070e+03    5.52        2106.2
2490585  2045416  883582   230      -1.0200000000e+03    -1.0762918734e+03    5.52        2106.4
2490794  2045569  883619   164      -1.0200000000e+03    -1.0762918734e+03    5.52        2106.6
2491014  2045724  883657   193      -1.0200000000e+03    -1.0762918734e+03    5.52        2106.7
2491214  2045877  883695   145      -1.0200000000e+03    -1.0762918734e+03    5.52        2106.9
2491400  2046025  883755   169      -1.0200000000e+03    -1.0762918734e+03    5.52        2107.1
2491588  2046178  883815   167      -1.0200000000e+03    -1.0762918734e+03    5.52        2107.2
2491813  2046333  883844   197      -1.0200000000e+03    -1.0762918734e+03    5.52        2107.4
2491998  2046486  883903   207      -1.0200000000e+03    -1.0762918734e+03    5.52        2107.6
2492203  2046642  883944   74       -1.0200000000e+03    -1.0762918734e+03    5.52        2107.7
2492413  2046798  883992   205      -1.0200000000e+03    -1.0762918734e+03    5.52        2107.9
2492665  2046959  884018   87       -1.0200000000e+03    -1.0762918734e+03    5.52        2108.1
2492874  2047115  884075   45       -1.0200000000e+03    -1.0762918734e+03    5.52        2108.3
2493046  2047264  884131   152      -1.0200000000e+03    -1.0762845344e+03    5.52        2108.4
2493286  2047418  884159   188      -1.0200000000e+03    -1.0762824502e+03    5.52        2108.6
2493514  2047573  884187   214      -1.0200000000e+03    -1.0762818319e+03    5.52        2108.7
2493719  2047727  884232   169      -1.0200000000e+03    -1.0762805781e+03    5.52        2108.9
2493922  2047880  884273   104      -1.0200000000e+03    -1.0762779201e+03    5.52        2109.0
2494147  2048038  884318   160      -1.0200000000e+03    -1.0762779201e+03    5.52        2109.2
2494334  2048187  884389   151      -1.0200000000e+03    -1.0762779201e+03    5.52        2109.4
2494523  2048340  884450   133      -1.0200000000e+03    -1.0762770346e+03    5.52        2109.5
2494716  2048494  884515   116      -1.0200000000e+03    -1.0762686763e+03    5.52        2109.7
2494896  2048645  884563   153      -1.0200000000e+03    -1.0762674042e+03    5.52        2109.8
2495089  2048795  884604   52       -1.0200000000e+03    -1.0762635379e+03    5.52        2110.0
2495302  2048946  884635   46       -1.0200000000e+03    -1.0762615385e+03    5.52        2110.1
